id,ean,title,title_gr,brand,cat1,cat2,cat3,subcategory,unit_basis,pack_size_ml,organic,vegan,vegetarian,gluten_free,lactose_free,kosher,meat_free,image_url,first_seen,last_seen,delisted_on
736850,8993560022549,Dettol Liquid Disinfectant for Surface Disinfection 1 L,Dettol Απολυμαντικό Υγρό για Απολύμανση Επιφανειών 1 L,Dettol,Household,Antibacterial Cleaners,,Antibacterial Cleaners,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/736850.jpg,2026-09-12,2026-09-18,
736851,5011417551868,Dettol Power & Fresh Antibacterial Multi Purpose Cleaner Sparkling Lemon & Lime Burst 1 L,Dettol Power & Fresh Αντιβακτηριδιακό Πολυκαθαριστικό Αστραφτερό Λεμόνι & Εκρηκτικό Λάιμ 1 L,Dettol,Household,Antibacterial Cleaners,,Antibacterial Cleaners,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/736851.jpg,2026-09-12,2026-09-18,
736883,5201347000486,Dettol Hand Sanitizer Gel Original 50 ml,Dettol Αντισηπτικό Gel για τα Χέρια Κλασικό 50 ml,Dettol,Personal Care,Medical Products,Hand Sanitizer & Alcohol,Hand Sanitizer & Alcohol,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/736883.jpg,2026-09-12,2026-09-18,
737112,7310791245607,Libresse V-Protection Ultra+ Sanitary Pads 20 Pieces,Libresse Σερβιέτες V-Protection Ultra+ 20 Τεμάχια,Libresse,Personal Care,Sanitary Protection,Sanitary Pads,Sanitary Pads,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/737112.jpg,2026-09-12,2026-09-18,
737113,5201143146401,Schwarzkopf Gliss Hair Repair Shampoo Ultimate Color with Keratin Serum and 3D-Color-Luminance 400 ml,Schwarzkopf Gliss Σαμπουάν Μαλλιών Ultimate Color με Keratin Serum και 3D-Color-Luminance 400 ml,Gliss,Personal Care,Haircare,Shampoo,Shampoo,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/737113.jpg,2026-09-12,2026-09-18,
737133,5000108884231,Snack a Jacks Caramel Flavour Rice & Corn Snack 159 g,Snack a Jacks Σνακ από Ρύζι & Καλαμπόκι με Γεύση Καραμέλας 159 g,Snack a Jacks,Food Cupboard,Breakfast,"Bread Sticks, Rice Cakes & Rusks",Rice cakes,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/737133.jpg,2026-09-12,2026-09-18,
737134,5000108880646,Snack a Jacks Wholegrain Rice & Corn Snack with Chocolate Flavour & Milk Chocolate Pieces 180 g,Snack a Jacks Σνάκ Σνακ από Ρύζι Ολικής Άλεσης & Καλαμπόκι με Γεύση Σοκολάτας & Κομμάτια Σοκολάτας Γάλακτος 180 g,Snack a Jacks,Food Cupboard,Breakfast,"Bread Sticks, Rice Cakes & Rusks",Rice cakes,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/737134.jpg,2026-09-12,2026-09-18,
737754,9120008380247,Wildalp Baby Water 1.5 L,Wildalp Βρεφικό Νερό 1.5 L,Wildalp,Baby,Baby Drinks,,Baby Drinks,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/737754.jpg,2026-09-12,2026-09-18,
738288,5000111046855,Amoy Chow Mein Sauce 120 g,Amoy Σάλτσα Chow Mein 120 g,Amoy,Food Cupboard,Ethnic Cuisine,Other Ethnic Condiments,Other Ethnic Condiments,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738288.jpg,2026-09-12,2026-09-18,
738292,5000111046848,Amoy Black Bean Sauce 120 g,Amoy Σάλτσα με Μαύρα Φασόλια 120 g,Amoy,Food Cupboard,Ethnic Cuisine,Other Ethnic Condiments,Other Ethnic Condiments,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738292.jpg,2026-09-12,2026-09-18,
738525,5201106200003,Minerva Horio Feta Cheese 200 g,Μινέρβα Χωριό Τυρί Φέτα 200 g,Minerva Horio,Chilled,"Cheese, Haloumi & Spreads",Feta Cheese,Feta Cheese,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738525.jpg,2026-09-12,2026-09-18,
738526,5201106200041,Minerva Horio Feta Cheese 400 g,Μινέρβα Χωριό Τυρί Φέτα 400 g,Minerva Horio,Chilled,"Cheese, Haloumi & Spreads",Feta Cheese,Feta Cheese,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738526.jpg,2026-09-12,2026-09-18,
738662,,Jacquart Champagne Mosaique Brut 750 ml,Jacquart Mosaique Brut Σαμπάνια 750 ml,Jacquart,Alcoholic Drinks,Wine & Champagne,Champagne,Champagne,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738662.jpg,2026-09-12,2026-09-18,
738671,5412533004618,Ecover Surface Cleaner Multi-Action 500 ml,Ecover Surface Cleaner Multi-Action Καθαριστικό Επιφανειών 500 ml,Ecover,Household,Cleaning,Multipurpose Cleaners,Multipurpose Cleaners,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738671.jpg,2026-09-12,2026-09-18,
738672,5412533004465,Ecover All Purpose Cleaner 1 L,Ecover Υγρό Καθαριστικό Γενικής Χρήσης 1 L,Ecover,Household,Cleaning,Multipurpose Cleaners,Multipurpose Cleaners,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738672.jpg,2026-09-12,2026-09-18,
738780,5203708400027,Nico Lazaridi The Black Sheep Sauvignon Blanc - Semillon White Dry Wine 750 ml,Nico Lazaridi Μαύρο Πρόβατο Sauvignon Blanc-Semillon Λευκό Ξηρό Κρασί 750 ml,Nico Lazaridi,Alcoholic Drinks,Wine & Champagne,White Wine,White Wine,L,750,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/738780.jpg,2026-09-12,2026-09-18,
739067,4895098370694,Vlassides Grifos 2 White Dry Wine 750 ml,Vlassides Γρίφος 2 Λευκό Ξηρό Κρασί 750 ml,Vlassides,Alcoholic Drinks,Wine & Champagne,White Wine,White Wine,L,750,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739067.jpg,2026-09-12,2026-09-18,
739379,5000281005409,Lagavulin 16 Years Old Islay Single Malt Scotch Whisky 43% ABV 700 ml,Lagavulin 16 ετών Islay Single Malt Σκωτσέζικο Ουίσκι 43% ABV 700 ml,Lagavulin,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Single Malt,Single Malt Whisky,L,700,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739379.jpg,2026-09-12,2026-09-18,
739496,4015400564652,Always Daily Fresh Normal 0% Perfume Pantyliners 30 Pieces,Always Daily Fresh Normal Σερβιετάκια Χωρίς Άρωμα 30 Τεμάχια,Always,Personal Care,Sanitary Protection,Pantyliner,Pantyliner,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739496.jpg,2026-09-12,2026-09-18,
739815,5203275407917,Sudocrem Hypoallergenic Cream 125 g,Sudocrem Υποαλλεργική Κρέμα 125 g,Sudocrem,Baby,Baby Toiletries,Baby Skin Care,Baby Skin Care,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739815.jpg,2026-09-12,2026-09-18,
739822,5290008052254,Grigoriou Traditional Cyprus Thin Sausages 250 g,Γρηγορίου Κυπριακά Λουκανικάκια 250 g,Grigoriou,Chilled,Cold cuts & Sausages,Sausages,Traditional Sausages,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739822.jpg,2026-09-12,2026-09-18,
739835,5290951000135,Alfa Foods Chicken Masala With Rice 400 g,Alfa Foods Κοτόπουλο Μασάλα Με Ρύζι 400 g,Alfa Foods,Frozen,Frozen Ready Meals & Party Food,Frozen Ready Meals,Frozen Ready Meals,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739835.jpg,2026-09-12,2026-09-18,
739836,5291226004698,Pyrsos Charcoal 5 kg,Πυρσός Κάρβουνα 5 kg,Pyrsos,Household,BBQ Equipment,,BBQ Equipment,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739836.jpg,2026-09-12,2026-09-18,
739853,5290040003054,Vimto Mix Fruit Fizzy Soft Drink 250 ml,Vimto Αεριούχο Αναψυκτικό με Διάφορα Φρούτα 250 ml,Vimto,Drinks,"Soft Drinks, Ice Tea & Soda & Tonic",Soft Drinks,Soft Drinks,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739853.jpg,2026-09-12,2026-09-18,
739858,5201452604708,Proderm Dish Washing Liquid 500 ml,Proderm Υγρό Πιάτων 500 ml,Proderm,Household,Baby Detergents,Washing Up Liquid,Baby Detergents,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739858.jpg,2026-09-12,2026-09-18,
739859,5201452602650,Proderm Liquid Detergent 2800 ml,Proderm Υγρό απορρυπαντικό 2.8 L,Proderm,Baby,Detergent,Liquid Detergent,Liquid Detergent,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/739859.jpg,2026-09-12,2026-09-18,
739927,5011835101065,Whole Earth Crunchy Peanut Butter 340 g,Whole Earth Τραγανό Φιστικοβούτυρο 340 g,Whole Earth,Food Cupboard,Vegan,"Peanut Butter, Honey, Jam, Other Spreads & Syrups",Peanut Butter,kg,0,0,1,1,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/739927.jpg,2026-09-12,2026-09-18,
739928,5011835101058,Whole Earth Smooth Peanut Butter 340 g,Whole Earth Απαλό Φιστικοβούτυρο 340 g,Whole Earth,Food Cupboard,Vegan,"Peanut Butter, Honey, Jam, Other Spreads & Syrups",Peanut Butter,kg,0,0,1,1,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/739928.jpg,2026-09-12,2026-09-18,
740109,5292097000109,Qualifood Black Tiger Shrimp 16/20 700 g,Qualifood Γαρίδες Ολόκληρες Black Tiger 16/20 700 g,Qualifood,Frozen,Frozen Fish & Seafood,Frozen Prawns & Shrimps,Frozen Prawns & Shrimps,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740109.jpg,2026-09-12,2026-09-18,
740110,5292097000093,Qualifood King Prawns 21/30 700 g,Qualifood Γαρίδες Μεγάλες Black Tiger 21/30 700 g,Qualifood,Frozen,Frozen Fish & Seafood,Frozen Prawns & Shrimps,Frozen Prawns & Shrimps,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740110.jpg,2026-09-12,2026-09-18,
740113,5292097000116,Qualifood Black Tiger Shrimps 13/15 700 g,Qualifood Γαρίδες Ολόκληρες Black Tiger 13/15 700 g,Qualifood,Frozen,Frozen Fish & Seafood,Frozen Prawns & Shrimps,Frozen Prawns & Shrimps,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740113.jpg,2026-09-12,2026-09-18,
740257,4001724039143,Dr. Oetker Ristorante Vegetarian Pizza 385 g,Dr. Oetker Ristorante Χορτοφαγική Πίτσα 385 g,Dr. Oetker,Frozen,Frozen Pizza,,Frozen Pizza,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740257.jpg,2026-09-12,2026-09-18,
740281,5034718081025,Little's Flavour Infused Instant Coffee Rich Hazelnut 50 g,Little's Αρωματικός Στιγμιαίος Καφές με Πλούσιο Άρωμα Φουντουκιού 50 g,Little's,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Instant Coffee,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740281.jpg,2026-09-12,2026-09-18,
740282,5034718081094,Little's Flavour Infused Instant Coffee Irish Cream 50 g,Little's Αρωματικός Καφές με Άρωμα Ιρλανδικής Κρέμας 50 g,Little's,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Instant Coffee,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740282.jpg,2026-09-12,2026-09-18,
740283,5034718081070,Little's Flavour Infused Instant Coffee French Vanilla 50 g,Little's Αρωματικός Στιγμιαίος Καφές με Άρωμα Γαλλικής Βανίλιας 50 g,Little's,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Instant Coffee,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740283.jpg,2026-09-12,2026-09-18,
740361,5201028118950,Aim White System Toothpaste 75 ml,Aim White System Οδοντόκρεμα 75 ml,Aim,Personal Care,Oral Care,Toothpaste,Toothpaste,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740361.jpg,2026-09-12,2026-09-18,
740362,8717163434062,Aim Family Protection Herbal Toothpaste 75 ml,Aim Family Protection Herbal Οδοντόκρεμα 75 ml,Aim,Personal Care,Oral Care,Toothpaste,Toothpaste,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740362.jpg,2026-09-12,2026-09-18,
740366,52015304,Aim White System Medium Toothbrush,Aim White System Μέτρια Οδοντόβουρτσα,Aim,Personal Care,Oral Care,Toothbrush,Toothbrush,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740366.jpg,2026-09-12,2026-09-18,
740377,3800211960356,Bebe Lita Bottled Drinking Baby Water 1.5 L,Bebe Lita Εμφιαλωμένο Πόσιμο Βρεφικό Νερό 1.5 L,Bebe Lita,Baby,Baby Drinks,,Baby Drinks,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740377.jpg,2026-09-12,2026-09-18,
740450,5201262120016,Barba Stathis Organic Peas 450 g,Μπάρμπα Στάθης Αρακάς Βιολογικής Γεωργίας 450 g,Barba Stathis,Frozen,Frozen Vegetables & Potatoes,Frozen Vegetables,Frozen Vegetables,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740450.jpg,2026-09-12,2026-09-18,
740451,5201262120023,Barba Stathis Organic Green Beans 450 g,Μπάρμπα Στάθης Φασολάκια Στρογγυλά Βιολογικής Γεωργίας 450 g,Barba Stathis,Frozen,Frozen Vegetables & Potatoes,Frozen Vegetables,Frozen Vegetables,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740451.jpg,2026-09-12,2026-09-18,
740452,5201262120030,Barba Stathis Organic Spinach Leaves 450 g,Μπάρμπα Στάθης Σπανάκι σε Φύλλα Βιολογικής Γεωργίας 450 g,Barba Stathis,Frozen,Frozen Vegetables & Potatoes,Frozen Vegetables,Frozen Vegetables,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740452.jpg,2026-09-12,2026-09-18,
740453,5201262120047,Barba Stathis Bio Sweetcorn 450 g,Μπάρμπα Στάθης Καλαμπόκι Βιολογικής Γεωργίας 450 g,Barba Stathis,Frozen,Frozen Vegetables & Potatoes,Frozen Vegetables,Frozen Vegetables,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740453.jpg,2026-09-12,2026-09-18,
740487,9417574000083,Fiji Artesian Water 500 ml,Fiji Αρτεσιανό Νερό 500 ml,Fiji,Drinks,Water,Still Water,Still Water,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740487.jpg,2026-09-12,2026-09-18,
740687,5292056000447,Alion Crunchy Salad 125 g,Alion Τραγανή Σαλάτα 125 g,Alion,Fresh Food,Fresh Salad & Herbs,,Fresh Salad & Herbs,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740687.jpg,2026-09-12,2026-09-18,
740816,5290989011943,Water Noodles 3+ Years CE,Βοήθημα Επίπλευσης 3+ Ετών CE,,Homeware,Summer Range,,Beach Toys,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740816.jpg,2026-09-12,2026-09-18,
740818,5290989008769,Bodyboard 17 CE,Σωματοθήκη 17 CE,,Homeware,Summer Range,,Beach Accessories,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740818.jpg,2026-09-12,2026-09-18,
740826,5290989008776,Bodyboard 33 CE,Σωματοθήκη 33 CE,,Homeware,Summer Range,,Beach Accessories,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/740826.jpg,2026-09-12,2026-09-18,
741027,3800864004667,Kyma Whiskey Glass 285 ml 6 Pieces,Kyma Ποτήρι για Ουίσκι 285 ml 6 Τεμάχια,Kyma,Homeware,Kitchenware,Glassware,Glassware,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741027.jpg,2026-09-12,2026-09-18,
741035,4008033309486,Fackelmann Baking Brush,Fackelmann Πινέλο Ζαχαροπλαστικής,Fackelmann,Homeware,Kitchenware,Kitchen Tools,Kitchen Tools,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741035.jpg,2026-09-12,2026-09-18,
741038,4008033416740,Fackelmann Washing Up Basket Dish Rack Powder Coating Steel 43x35x8 cm,Fackelmann Πιατοθήκη Μεταλλική 43x35x8 cm,Fackelmann,Homeware,Kitchenware,Kitchen Tools,Kitchen Tools,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741038.jpg,2026-09-12,2026-09-18,
741043,4008033494717,Fackelmann Wine Server,Fackelmann Κεραστήρι Κρασιού,Fackelmann,Homeware,Kitchenware,Kitchen Tools,Kitchen Tools,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741043.jpg,2026-09-12,2026-09-18,
741044,5000263079206,Fackelmann Gas Burner Grate 12x12 cm 2 Pieces,Fackelmann Πλέγμα Εστίας Αερίου 12x12 cm 2 Τεμάχια,Fackelmann,Homeware,Kitchenware,Kitchen Tools,Kitchen Tools,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741044.jpg,2026-09-12,2026-09-18,
741045,5290646019411,Homemaid Stainless Steel BBQ Grill 36x28 cm,Homemaid Ανοξείδωτη Σχάρα Ψησίματος 36x28 cm,Homemaid,Household,Kitchenware,Kitchen Tools,BBQ Equipment,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741045.jpg,2026-09-12,2026-09-18,
741048,3800864004018,Cronos Marocco Whisky Glass 230 ml,Cronos Marocco Ποτήρι για Ουίσκι 230 ml,Cronos,Homeware,Kitchenware,Glassware,Glassware,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741048.jpg,2026-09-12,2026-09-18,
741071,5291840000458,Hofer Handshower 60x231 cm,Hofer Τηλέφωνο Μπάνιου 60x231 cm,Hofer,Homeware,Bathroom,Bathroom Accessories,Bathroom Accessories,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741071.jpg,2026-09-12,2026-09-18,
741429,80050100,Nutella & Go Ηazelnut Praline with Grissini 52 g,Nutella & Go Πραλίνα Φουντουκίου με Κριτσίνια 52 g,Nutella,Food Cupboard,Breakfast,"Peanut Butter, Honey, Jam, Other Spreads & Syrups",Chocolate Spreads,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741429.jpg,2026-09-12,2026-09-18,
741639,5201143728980,Fa Cream & Oil Cocoa Shower & Bath 750 ml,Fa Αφρόλουτρο με Κρέμα & Λάδι Κακάου 750 ml,Fa,Personal Care,"Shower, Bath & Soap",Shower Gel,Shower Gel,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741639.jpg,2026-09-12,2026-09-18,
741873,8710912300410,Frico Chevrette Mild Goat’s Cheese Slices 150 g,Frico Chevrette Ήπιο Κατσικίσιο Τυρί σε φέτες 150 g,Frico,Chilled,"Cheese, Haloumi & Spreads",Sliced Cheese,Other Cheese Slices,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/741873.jpg,2026-09-12,2026-09-18,
742013,5202245000073,Tetteris Mastiha of Chios Liqueur 24% 500 ml,Τέττερης Λικέρ Μαστίχα Χίου 24% 500 ml,Tetteris,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Liqueur,Liqueur,L,500,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742013.jpg,2026-09-12,2026-09-18,
742051,50098026,Axe Dark Temptation Antiperspirant Roll-On 50 ml,Axe Dark Temptation Αποσμητικό Αντιιδρωτικό Ρολό 50 ml,Axe,Personal Care,Men's Toiletries,Deodorant,Deodorant,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742051.jpg,2026-09-12,2026-09-18,
742252,8005121000405,"Divella Fusilli Pasta No.40, 500 g","Divella Ζυμαρικά Φουσίλι No.40, 500 g",Divella,Food Cupboard,Kosher,"Pasta, Wholewheat Pasta & Gluten Free Pasta",Pasta,kg,0,0,0,0,0,0,1,0,https://alphamega.com.cy/Files/Images/Products/742252.jpg,2026-09-12,2026-09-18,
742255,8001060002319,Sacla Organic Vegetarian Pesto Sauce 190 g,Sacla Οργανική Χορτοφαγική Σάλστα Βασιλικού 190 g,Sacla,Food Cupboard,"Pasta, Rice & Noodles",Pasta Sauces,Pasta Sauces,kg,0,1,0,1,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742255.jpg,2026-09-12,2026-09-18,
742257,5202217003026,Sensodyne Junior Bubble Mint Toothpaste for Children 6-12 Years 50 ml,Sensodyne Junior Bubble Mint Οδοντόκρεμα για Παιδιά 6-12 Ετών 50 ml,Sensodyne,Baby,Baby Toiletries,Kids Oral Care,Kids Oral Care,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742257.jpg,2026-09-12,2026-09-18,
742388,4242002439808,"Bosch CleverMixx 300 Watt, 0.5 L Capacity, 2 Speeds CE","Bosch Μίξερ Χεριού 300 Watt, Xωρητικότητα 0.5 L, 2 Tαχύτητες CE",Bosch,Homeware,Electrical Appliances,Kitchen Appliances,"Blenders, Mixers & Food Processors",,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742388.jpg,2026-09-12,2026-09-18,
742503,5290417000112,Aes Ambelis Rosé Dry Wine 750 ml,Άης Αμπέλης Ροζέ Ξηρό Κρασί 750 ml,Aes Ambelis,Alcoholic Drinks,Wine & Champagne,Rosé Wine,Rosé Wine,L,750,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742503.jpg,2026-09-12,2026-09-18,
742669,8711295882159,Storage Solutions Clothes Wooden Hangers 8 Pieces,Storage Solutions Ξύλινα Κρεμάστρες για Ρούχα 8 Τεμάχια,Storage Solutions,Homeware,Houseware,Storage & Organisers,Houseware Storage & Organisers,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742669.jpg,2026-09-12,2026-09-18,
742857,4003273593824,Brunnen Refill Pad Size A5 80 g/m² 160 Pages,Brunnen Σημειωματάριο Συμπληρώματος Μεγέθους A5 80 g/m² 160 Σελίδες,Brunnen,Homeware,Stationery,,Supplies,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742857.jpg,2026-09-12,2026-09-18,
742880,4003273273979,Brunnen Transparent Flexi Ruler 30 cm,Brunnen Διαφανής Εύκαμπτος Χάρακας 30 cm,Brunnen,Homeware,Stationery,,Stationary,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742880.jpg,2026-09-12,2026-09-18,
742881,4003273273986,Brunnen Flexi-Ruler 15 cm,Brunnen Εύκαμπτος Χάρακας 15 cm,Brunnen,Homeware,Stationery,,Supplies,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742881.jpg,2026-09-12,2026-09-18,
742882,4003273281622,Brunnen Flexi-Ruler 20 cm,Brunnen Εύκαμπτος Χάρακας 20 cm,Brunnen,Homeware,Stationery,,Supplies,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/742882.jpg,2026-09-12,2026-09-18,
743095,4007817525166,Staedtler Eraser With Slidding Sleeve Blue,Staedtler Σβηστήρι με Συρόμενη Λαβή Μπλε,Staedtler,Homeware,Stationery,,Supplies,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/743095.jpg,2026-09-12,2026-09-18,
