key,station_id,fuel,price,first_seen,last_seen,delisted_on
bcb9accad3db:unleaded98,bcb9accad3db,unleaded98,1.689,2026-09-13,2026-09-14,
bcfe91ea09aa:diesel,bcfe91ea09aa,diesel,1.905,2026-09-13,2026-09-14,
bcfe91ea09aa:heating_oil,bcfe91ea09aa,heating_oil,1.524,2026-09-13,2026-09-14,
bcfe91ea09aa:kerosene,bcfe91ea09aa,kerosene,1.433,2026-09-13,2026-09-14,
bcfe91ea09aa:unleaded95,bcfe91ea09aa,unleaded95,1.647,2026-09-13,2026-09-14,
bcfe91ea09aa:unleaded98,bcfe91ea09aa,unleaded98,1.685,2026-09-13,2026-09-14,
bda8d48d501e:diesel,bda8d48d501e,diesel,1.909,2026-09-13,2026-09-14,
bda8d48d501e:heating_oil,bda8d48d501e,heating_oil,1.529,2026-09-13,2026-09-14,
bda8d48d501e:unleaded95,bda8d48d501e,unleaded95,1.647,2026-09-13,2026-09-14,
bda8d48d501e:unleaded98,bda8d48d501e,unleaded98,1.697,2026-09-13,2026-09-14,
be850363d55b:diesel,be850363d55b,diesel,1.919,2026-09-13,2026-09-14,
be850363d55b:heating_oil,be850363d55b,heating_oil,1.569,2026-09-13,2026-09-14,
be850363d55b:kerosene,be850363d55b,kerosene,1.489,2026-09-13,2026-09-14,
be850363d55b:unleaded95,be850363d55b,unleaded95,1.669,2026-09-13,2026-09-14,
be850363d55b:unleaded98,be850363d55b,unleaded98,1.699,2026-09-13,2026-09-14,
c0388ce15031:diesel,c0388ce15031,diesel,1.949,2026-09-13,2026-09-14,
c0388ce15031:heating_oil,c0388ce15031,heating_oil,1.589,2026-09-13,2026-09-14,
c0388ce15031:kerosene,c0388ce15031,kerosene,1.574,2026-09-13,2026-09-14,
c0388ce15031:unleaded95,c0388ce15031,unleaded95,1.679,2026-09-13,2026-09-14,
c0388ce15031:unleaded98,c0388ce15031,unleaded98,1.709,2026-09-13,2026-09-14,
c0e5c11d688d:diesel,c0e5c11d688d,diesel,1.909,2026-09-13,2026-09-14,
c0e5c11d688d:heating_oil,c0e5c11d688d,heating_oil,1.529,2026-09-13,2026-09-14,
c0e5c11d688d:kerosene,c0e5c11d688d,kerosene,1.438,2026-09-13,2026-09-14,
c0e5c11d688d:unleaded95,c0e5c11d688d,unleaded95,1.649,2026-09-13,2026-09-14,
c0e5c11d688d:unleaded98,c0e5c11d688d,unleaded98,1.699,2026-09-13,2026-09-14,
c42afad7f35d:diesel,c42afad7f35d,diesel,1.908,2026-09-13,2026-09-14,
c42afad7f35d:heating_oil,c42afad7f35d,heating_oil,1.528,2026-09-13,2026-09-14,
c42afad7f35d:kerosene,c42afad7f35d,kerosene,1.435,2026-09-13,2026-09-14,
c42afad7f35d:unleaded95,c42afad7f35d,unleaded95,1.649,2026-09-13,2026-09-14,
c42afad7f35d:unleaded98,c42afad7f35d,unleaded98,1.699,2026-09-13,2026-09-14,
c6158b4fcb5f:diesel,c6158b4fcb5f,diesel,1.928,2026-09-13,2026-09-14,
c6158b4fcb5f:heating_oil,c6158b4fcb5f,heating_oil,1.547,2026-09-13,2026-09-14,
c6158b4fcb5f:kerosene,c6158b4fcb5f,kerosene,1.455,2026-09-13,2026-09-14,
c6158b4fcb5f:unleaded95,c6158b4fcb5f,unleaded95,1.669,2026-09-13,2026-09-14,
c6158b4fcb5f:unleaded98,c6158b4fcb5f,unleaded98,1.719,2026-09-13,2026-09-14,
c7e92648a250:diesel,c7e92648a250,diesel,1.919,2026-09-13,2026-09-14,
c7e92648a250:heating_oil,c7e92648a250,heating_oil,1.559,2026-09-13,2026-09-14,
c7e92648a250:kerosene,c7e92648a250,kerosene,1.489,2026-09-13,2026-09-14,
c7e92648a250:unleaded95,c7e92648a250,unleaded95,1.649,2026-09-13,2026-09-14,
c7e92648a250:unleaded98,c7e92648a250,unleaded98,1.689,2026-09-13,2026-09-14,
c7f59703554a:diesel,c7f59703554a,diesel,1.907,2026-09-13,2026-09-14,
c7f59703554a:heating_oil,c7f59703554a,heating_oil,1.559,2026-09-13,2026-09-14,
c7f59703554a:unleaded95,c7f59703554a,unleaded95,1.647,2026-09-13,2026-09-14,
c7f59703554a:unleaded98,c7f59703554a,unleaded98,1.677,2026-09-13,2026-09-14,
ca9163f0f3f8:diesel,ca9163f0f3f8,diesel,1.908,2026-09-13,2026-09-14,
ca9163f0f3f8:heating_oil,ca9163f0f3f8,heating_oil,1.559,2026-09-13,2026-09-14,
ca9163f0f3f8:unleaded95,ca9163f0f3f8,unleaded95,1.647,2026-09-13,2026-09-14,
ca9163f0f3f8:unleaded98,ca9163f0f3f8,unleaded98,1.677,2026-09-13,2026-09-14,
cc2e49c3c04f:diesel,cc2e49c3c04f,diesel,1.894,2026-09-13,2026-09-14,
cc2e49c3c04f:heating_oil,cc2e49c3c04f,heating_oil,1.495,2026-09-13,2026-09-14,
cc2e49c3c04f:kerosene,cc2e49c3c04f,kerosene,1.395,2026-09-13,2026-09-14,
cc2e49c3c04f:unleaded95,cc2e49c3c04f,unleaded95,1.642,2026-09-13,2026-09-14,
cc2e49c3c04f:unleaded98,cc2e49c3c04f,unleaded98,1.685,2026-09-13,2026-09-14,
cc747759de94:diesel,cc747759de94,diesel,1.909,2026-09-13,2026-09-14,
cc747759de94:heating_oil,cc747759de94,heating_oil,1.528,2026-09-13,2026-09-14,
cc747759de94:kerosene,cc747759de94,kerosene,1.435,2026-09-13,2026-09-14,
cc747759de94:unleaded95,cc747759de94,unleaded95,1.645,2026-09-13,2026-09-14,
cc747759de94:unleaded98,cc747759de94,unleaded98,1.699,2026-09-13,2026-09-14,
cd323f4673d7:diesel,cd323f4673d7,diesel,1.909,2026-09-13,2026-09-14,
cd323f4673d7:heating_oil,cd323f4673d7,heating_oil,1.489,2026-09-13,2026-09-14,
cd323f4673d7:kerosene,cd323f4673d7,kerosene,1.409,2026-09-13,2026-09-14,
cd323f4673d7:unleaded95,cd323f4673d7,unleaded95,1.649,2026-09-13,2026-09-14,
cd323f4673d7:unleaded98,cd323f4673d7,unleaded98,1.699,2026-09-13,2026-09-14,
ce1eb1eb6a71:diesel,ce1eb1eb6a71,diesel,1.919,2026-09-13,2026-09-14,
ce1eb1eb6a71:unleaded95,ce1eb1eb6a71,unleaded95,1.649,2026-09-13,2026-09-14,
ce1eb1eb6a71:unleaded98,ce1eb1eb6a71,unleaded98,1.689,2026-09-13,2026-09-14,
ce3d19ee3c70:diesel,ce3d19ee3c70,diesel,1.909,2026-09-13,2026-09-14,
ce3d19ee3c70:unleaded95,ce3d19ee3c70,unleaded95,1.649,2026-09-13,2026-09-14,
ce3d19ee3c70:unleaded98,ce3d19ee3c70,unleaded98,1.699,2026-09-13,2026-09-14,
cf9bb5bb02a6:diesel,cf9bb5bb02a6,diesel,1.829,2026-09-13,2026-09-14,
cf9bb5bb02a6:heating_oil,cf9bb5bb02a6,heating_oil,1.489,2026-09-13,2026-09-14,
cf9bb5bb02a6:kerosene,cf9bb5bb02a6,kerosene,1.419,2026-09-13,2026-09-14,
cf9bb5bb02a6:unleaded95,cf9bb5bb02a6,unleaded95,1.598,2026-09-13,2026-09-14,
cf9bb5bb02a6:unleaded98,cf9bb5bb02a6,unleaded98,1.689,2026-09-13,2026-09-14,
cfd3fe33b227:diesel,cfd3fe33b227,diesel,1.929,2026-09-13,2026-09-14,
cfd3fe33b227:heating_oil,cfd3fe33b227,heating_oil,1.559,2026-09-13,2026-09-14,
cfd3fe33b227:kerosene,cfd3fe33b227,kerosene,1.469,2026-09-13,2026-09-14,
cfd3fe33b227:unleaded95,cfd3fe33b227,unleaded95,1.627,2026-09-13,2026-09-14,
cfd3fe33b227:unleaded98,cfd3fe33b227,unleaded98,1.709,2026-09-13,2026-09-14,
cfe2df3cdc21:diesel,cfe2df3cdc21,diesel,1.919,2026-09-13,2026-09-14,
cfe2df3cdc21:heating_oil,cfe2df3cdc21,heating_oil,1.559,2026-09-13,2026-09-14,
cfe2df3cdc21:kerosene,cfe2df3cdc21,kerosene,1.489,2026-09-13,2026-09-14,
cfe2df3cdc21:unleaded95,cfe2df3cdc21,unleaded95,1.649,2026-09-13,2026-09-14,
cfe2df3cdc21:unleaded98,cfe2df3cdc21,unleaded98,1.689,2026-09-13,2026-09-14,
cfec076bb164:diesel,cfec076bb164,diesel,1.938,2026-09-13,2026-09-14,
cfec076bb164:heating_oil,cfec076bb164,heating_oil,1.525,2026-09-13,2026-09-14,
cfec076bb164:kerosene,cfec076bb164,kerosene,1.515,2026-09-13,2026-09-14,
cfec076bb164:unleaded95,cfec076bb164,unleaded95,1.679,2026-09-13,2026-09-14,
cfec076bb164:unleaded98,cfec076bb164,unleaded98,1.759,2026-09-13,2026-09-14,
d2ec9f5d093e:diesel,d2ec9f5d093e,diesel,1.919,2026-09-13,2026-09-14,
d2ec9f5d093e:kerosene,d2ec9f5d093e,kerosene,1.525,2026-09-13,2026-09-14,
d2ec9f5d093e:unleaded95,d2ec9f5d093e,unleaded95,1.649,2026-09-13,2026-09-14,
d2ec9f5d093e:unleaded98,d2ec9f5d093e,unleaded98,1.699,2026-09-13,2026-09-14,
d3095d05dc1e:diesel,d3095d05dc1e,diesel,1.909,2026-09-13,2026-09-14,
d3095d05dc1e:heating_oil,d3095d05dc1e,heating_oil,1.529,2026-09-13,2026-09-14,
d3095d05dc1e:kerosene,d3095d05dc1e,kerosene,1.439,2026-09-13,2026-09-14,
d3095d05dc1e:unleaded95,d3095d05dc1e,unleaded95,1.647,2026-09-13,2026-09-14,
d3095d05dc1e:unleaded98,d3095d05dc1e,unleaded98,1.697,2026-09-13,2026-09-14,
d31ea5693826:diesel,d31ea5693826,diesel,1.907,2026-09-13,2026-09-14,
d31ea5693826:unleaded95,d31ea5693826,unleaded95,1.647,2026-09-13,2026-09-14,
d31ea5693826:unleaded98,d31ea5693826,unleaded98,1.677,2026-09-13,2026-09-14,
d4092c9b4f08:diesel,d4092c9b4f08,diesel,1.895,2026-09-13,2026-09-14,
d4092c9b4f08:heating_oil,d4092c9b4f08,heating_oil,1.395,2026-09-13,2026-09-14,
d4092c9b4f08:kerosene,d4092c9b4f08,kerosene,1.363,2026-09-13,2026-09-14,
d4092c9b4f08:unleaded95,d4092c9b4f08,unleaded95,1.645,2026-09-13,2026-09-14,
d4092c9b4f08:unleaded98,d4092c9b4f08,unleaded98,1.699,2026-09-13,2026-09-14,
d47ea3209c18:diesel,d47ea3209c18,diesel,1.909,2026-09-13,2026-09-14,
d47ea3209c18:heating_oil,d47ea3209c18,heating_oil,1.519,2026-09-13,2026-09-14,
d47ea3209c18:kerosene,d47ea3209c18,kerosene,1.439,2026-09-13,2026-09-14,
d47ea3209c18:unleaded95,d47ea3209c18,unleaded95,1.637,2026-09-13,2026-09-14,
d47ea3209c18:unleaded98,d47ea3209c18,unleaded98,1.687,2026-09-13,2026-09-14,
d5197602e9cf:diesel,d5197602e9cf,diesel,1.919,2026-09-13,2026-09-14,
d5197602e9cf:heating_oil,d5197602e9cf,heating_oil,1.559,2026-09-13,2026-09-14,
d5197602e9cf:kerosene,d5197602e9cf,kerosene,1.490,2026-09-13,2026-09-14,
d5197602e9cf:unleaded95,d5197602e9cf,unleaded95,1.649,2026-09-13,2026-09-14,
d5197602e9cf:unleaded98,d5197602e9cf,unleaded98,1.698,2026-09-13,2026-09-14,
d59f16d1ea1f:diesel,d59f16d1ea1f,diesel,1.869,2026-09-13,2026-09-14,
d59f16d1ea1f:heating_oil,d59f16d1ea1f,heating_oil,1.528,2026-09-13,2026-09-14,
d59f16d1ea1f:kerosene,d59f16d1ea1f,kerosene,1.435,2026-09-13,2026-09-14,
d59f16d1ea1f:unleaded95,d59f16d1ea1f,unleaded95,1.609,2026-09-13,2026-09-14,
d59f16d1ea1f:unleaded98,d59f16d1ea1f,unleaded98,1.699,2026-09-13,2026-09-14,
d63746beb1b5:diesel,d63746beb1b5,diesel,1.947,2026-09-13,2026-09-14,
d63746beb1b5:heating_oil,d63746beb1b5,heating_oil,1.577,2026-09-13,2026-09-14,
d63746beb1b5:kerosene,d63746beb1b5,kerosene,1.487,2026-09-13,2026-09-14,
d63746beb1b5:unleaded95,d63746beb1b5,unleaded95,1.685,2026-09-13,2026-09-14,
d63746beb1b5:unleaded98,d63746beb1b5,unleaded98,1.745,2026-09-13,2026-09-14,
d6e5e190801d:diesel,d6e5e190801d,diesel,1.925,2026-09-13,2026-09-14,
d6e5e190801d:unleaded95,d6e5e190801d,unleaded95,1.663,2026-09-13,2026-09-14,
d6e5e190801d:unleaded98,d6e5e190801d,unleaded98,1.693,2026-09-13,2026-09-14,
d81649f97c28:diesel,d81649f97c28,diesel,1.929,2026-09-13,2026-09-14,
d81649f97c28:heating_oil,d81649f97c28,heating_oil,1.569,2026-09-13,2026-09-14,
d81649f97c28:kerosene,d81649f97c28,kerosene,1.479,2026-09-13,2026-09-14,
d81649f97c28:unleaded95,d81649f97c28,unleaded95,1.669,2026-09-13,2026-09-14,
d81649f97c28:unleaded98,d81649f97c28,unleaded98,1.719,2026-09-13,2026-09-14,
d825945d0dc1:diesel,d825945d0dc1,diesel,1.905,2026-09-13,2026-09-14,
d825945d0dc1:heating_oil,d825945d0dc1,heating_oil,1.524,2026-09-13,2026-09-14,
d825945d0dc1:kerosene,d825945d0dc1,kerosene,1.434,2026-09-13,2026-09-14,
d825945d0dc1:unleaded95,d825945d0dc1,unleaded95,1.647,2026-09-13,2026-09-14,
d825945d0dc1:unleaded98,d825945d0dc1,unleaded98,1.685,2026-09-13,2026-09-14,
d82e742710ef:diesel,d82e742710ef,diesel,1.859,2026-09-13,2026-09-14,
d82e742710ef:heating_oil,d82e742710ef,heating_oil,1.528,2026-09-13,2026-09-14,
d82e742710ef:kerosene,d82e742710ef,kerosene,1.435,2026-09-13,2026-09-14,
d82e742710ef:unleaded95,d82e742710ef,unleaded95,1.613,2026-09-13,2026-09-14,
d82e742710ef:unleaded98,d82e742710ef,unleaded98,1.699,2026-09-13,2026-09-14,
d8f54ff2148b:diesel,d8f54ff2148b,diesel,1.909,2026-09-13,2026-09-14,
d8f54ff2148b:unleaded95,d8f54ff2148b,unleaded95,1.649,2026-09-13,2026-09-14,
d8f54ff2148b:unleaded98,d8f54ff2148b,unleaded98,1.679,2026-09-13,2026-09-14,
d9f037ee2555:diesel,d9f037ee2555,diesel,1.885,2026-09-13,2026-09-14,
d9f037ee2555:heating_oil,d9f037ee2555,heating_oil,1.524,2026-09-13,2026-09-14,
d9f037ee2555:kerosene,d9f037ee2555,kerosene,1.433,2026-09-13,2026-09-14,
d9f037ee2555:unleaded95,d9f037ee2555,unleaded95,1.613,2026-09-13,2026-09-14,
d9f037ee2555:unleaded98,d9f037ee2555,unleaded98,1.685,2026-09-13,2026-09-14,
da0b210a2136:diesel,da0b210a2136,diesel,1.879,2026-09-13,2026-09-14,
da0b210a2136:heating_oil,da0b210a2136,heating_oil,1.528,2026-09-13,2026-09-14,
da0b210a2136:kerosene,da0b210a2136,kerosene,1.435,2026-09-13,2026-09-14,
da0b210a2136:unleaded95,da0b210a2136,unleaded95,1.645,2026-09-13,2026-09-14,
da0b210a2136:unleaded98,da0b210a2136,unleaded98,1.699,2026-09-13,2026-09-14,
dacff0faaefb:diesel,dacff0faaefb,diesel,1.859,2026-09-13,2026-09-14,
dacff0faaefb:heating_oil,dacff0faaefb,heating_oil,1.495,2026-09-13,2026-09-14,
dacff0faaefb:kerosene,dacff0faaefb,kerosene,1.395,2026-09-13,2026-09-14,
dacff0faaefb:unleaded95,dacff0faaefb,unleaded95,1.599,2026-09-13,2026-09-14,
dacff0faaefb:unleaded98,dacff0faaefb,unleaded98,1.665,2026-09-13,2026-09-14,
daf0981942c3:diesel,daf0981942c3,diesel,1.859,2026-09-13,2026-09-14,
daf0981942c3:heating_oil,daf0981942c3,heating_oil,1.528,2026-09-13,2026-09-14,
daf0981942c3:kerosene,daf0981942c3,kerosene,1.435,2026-09-13,2026-09-14,
daf0981942c3:unleaded95,daf0981942c3,unleaded95,1.599,2026-09-13,2026-09-14,
daf0981942c3:unleaded98,daf0981942c3,unleaded98,1.699,2026-09-13,2026-09-14,
dc094a637823:diesel,dc094a637823,diesel,1.825,2026-09-13,2026-09-14,
dc094a637823:heating_oil,dc094a637823,heating_oil,1.485,2026-09-13,2026-09-14,
dc094a637823:unleaded95,dc094a637823,unleaded95,1.585,2026-09-13,2026-09-14,
dc094a637823:unleaded98,dc094a637823,unleaded98,1.655,2026-09-13,2026-09-14,
dc18f4cb1ad3:diesel,dc18f4cb1ad3,diesel,1.890,2026-09-13,2026-09-14,
dc18f4cb1ad3:heating_oil,dc18f4cb1ad3,heating_oil,1.528,2026-09-13,2026-09-14,
dc18f4cb1ad3:kerosene,dc18f4cb1ad3,kerosene,1.435,2026-09-13,2026-09-14,
dc18f4cb1ad3:unleaded95,dc18f4cb1ad3,unleaded95,1.625,2026-09-13,2026-09-14,
dc18f4cb1ad3:unleaded98,dc18f4cb1ad3,unleaded98,1.699,2026-09-13,2026-09-14,
dc99e1b517b2:diesel,dc99e1b517b2,diesel,1.899,2026-09-13,2026-09-14,
dc99e1b517b2:heating_oil,dc99e1b517b2,heating_oil,1.528,2026-09-13,2026-09-14,
dc99e1b517b2:kerosene,dc99e1b517b2,kerosene,1.435,2026-09-13,2026-09-14,
dc99e1b517b2:unleaded95,dc99e1b517b2,unleaded95,1.629,2026-09-13,2026-09-14,
dc99e1b517b2:unleaded98,dc99e1b517b2,unleaded98,1.699,2026-09-13,2026-09-14,
dce42f6faf2a:diesel,dce42f6faf2a,diesel,1.909,2026-09-13,2026-09-14,
dce42f6faf2a:heating_oil,dce42f6faf2a,heating_oil,1.580,2026-09-13,2026-09-14,
dce42f6faf2a:kerosene,dce42f6faf2a,kerosene,1.222,2026-09-13,2026-09-14,
dce42f6faf2a:unleaded95,dce42f6faf2a,unleaded95,1.649,2026-09-13,2026-09-14,
dce42f6faf2a:unleaded98,dce42f6faf2a,unleaded98,1.700,2026-09-13,2026-09-14,
de92271f6ac9:diesel,de92271f6ac9,diesel,1.909,2026-09-13,2026-09-14,
de92271f6ac9:heating_oil,de92271f6ac9,heating_oil,1.490,2026-09-13,2026-09-14,
de92271f6ac9:kerosene,de92271f6ac9,kerosene,1.395,2026-09-13,2026-09-14,
de92271f6ac9:unleaded95,de92271f6ac9,unleaded95,1.649,2026-09-13,2026-09-14,
de92271f6ac9:unleaded98,de92271f6ac9,unleaded98,1.699,2026-09-13,2026-09-14,
dfc8523796a8:diesel,dfc8523796a8,diesel,1.907,2026-09-13,2026-09-14,
dfc8523796a8:heating_oil,dfc8523796a8,heating_oil,1.534,2026-09-13,2026-09-14,
dfc8523796a8:kerosene,dfc8523796a8,kerosene,1.464,2026-09-13,2026-09-14,
dfc8523796a8:unleaded95,dfc8523796a8,unleaded95,1.646,2026-09-13,2026-09-14,
dfc8523796a8:unleaded98,dfc8523796a8,unleaded98,1.689,2026-09-13,2026-09-14,
e02b4792b83a:diesel,e02b4792b83a,diesel,1.929,2026-09-13,2026-09-14,
e02b4792b83a:heating_oil,e02b4792b83a,heating_oil,1.530,2026-09-13,2026-09-14,
e02b4792b83a:unleaded95,e02b4792b83a,unleaded95,1.664,2026-09-13,2026-09-14,
e1c953e44df3:diesel,e1c953e44df3,diesel,1.959,2026-09-13,2026-09-14,
e1c953e44df3:heating_oil,e1c953e44df3,heating_oil,1.599,2026-09-13,2026-09-14,
e1c953e44df3:kerosene,e1c953e44df3,kerosene,1.499,2026-09-13,2026-09-14,
e1c953e44df3:unleaded95,e1c953e44df3,unleaded95,1.689,2026-09-13,2026-09-14,
e1c953e44df3:unleaded98,e1c953e44df3,unleaded98,1.787,2026-09-13,2026-09-14,
e2988b40a3b9:diesel,e2988b40a3b9,diesel,1.858,2026-09-13,2026-09-14,
e2988b40a3b9:heating_oil,e2988b40a3b9,heating_oil,1.504,2026-09-13,2026-09-14,
e2988b40a3b9:kerosene,e2988b40a3b9,kerosene,1.428,2026-09-13,2026-09-14,
e2988b40a3b9:unleaded95,e2988b40a3b9,unleaded95,1.598,2026-09-13,2026-09-14,
e2988b40a3b9:unleaded98,e2988b40a3b9,unleaded98,1.674,2026-09-13,2026-09-14,
e2fd268c172a:diesel,e2fd268c172a,diesel,1.929,2026-09-13,2026-09-14,
e2fd268c172a:unleaded95,e2fd268c172a,unleaded95,1.669,2026-09-13,2026-09-14,
e2fd268c172a:unleaded98,e2fd268c172a,unleaded98,1.719,2026-09-13,2026-09-14,
e3a6cf9b7017:diesel,e3a6cf9b7017,diesel,1.909,2026-09-13,2026-09-14,
e3a6cf9b7017:heating_oil,e3a6cf9b7017,heating_oil,1.529,2026-09-13,2026-09-14,
e3a6cf9b7017:kerosene,e3a6cf9b7017,kerosene,1.439,2026-09-13,2026-09-14,
e3a6cf9b7017:unleaded95,e3a6cf9b7017,unleaded95,1.647,2026-09-13,2026-09-14,
e3a6cf9b7017:unleaded98,e3a6cf9b7017,unleaded98,1.697,2026-09-13,2026-09-14,
e47bff9f4edc:diesel,e47bff9f4edc,diesel,1.907,2026-09-13,2026-09-14,
e47bff9f4edc:heating_oil,e47bff9f4edc,heating_oil,1.534,2026-09-13,2026-09-14,
e47bff9f4edc:kerosene,e47bff9f4edc,kerosene,1.464,2026-09-13,2026-09-14,
e47bff9f4edc:unleaded95,e47bff9f4edc,unleaded95,1.646,2026-09-13,2026-09-14,
e47bff9f4edc:unleaded98,e47bff9f4edc,unleaded98,1.689,2026-09-13,2026-09-14,
e551eeff6720:diesel,e551eeff6720,diesel,1.919,2026-09-13,2026-09-14,
e551eeff6720:heating_oil,e551eeff6720,heating_oil,1.539,2026-09-13,2026-09-14,
e551eeff6720:kerosene,e551eeff6720,kerosene,1.439,2026-09-13,2026-09-14,
e551eeff6720:unleaded95,e551eeff6720,unleaded95,1.647,2026-09-13,2026-09-14,
e551eeff6720:unleaded98,e551eeff6720,unleaded98,1.697,2026-09-13,2026-09-14,
e6d810278243:diesel,e6d810278243,diesel,1.909,2026-09-13,2026-09-14,
e6d810278243:heating_oil,e6d810278243,heating_oil,1.528,2026-09-13,2026-09-14,
e6d810278243:kerosene,e6d810278243,kerosene,1.435,2026-09-13,2026-09-14,
e6d810278243:unleaded95,e6d810278243,unleaded95,1.645,2026-09-13,2026-09-14,
e6d810278243:unleaded98,e6d810278243,unleaded98,1.699,2026-09-13,2026-09-14,
e743dc2607b2:diesel,e743dc2607b2,diesel,1.919,2026-09-13,2026-09-14,
e743dc2607b2:heating_oil,e743dc2607b2,heating_oil,1.595,2026-09-13,2026-09-14,
e743dc2607b2:kerosene,e743dc2607b2,kerosene,1.525,2026-09-13,2026-09-14,
e743dc2607b2:unleaded95,e743dc2607b2,unleaded95,1.649,2026-09-13,2026-09-14,
e743dc2607b2:unleaded98,e743dc2607b2,unleaded98,1.689,2026-09-13,2026-09-14,
e796a9d3d435:diesel,e796a9d3d435,diesel,1.958,2026-09-13,2026-09-14,
e796a9d3d435:heating_oil,e796a9d3d435,heating_oil,1.589,2026-09-13,2026-09-14,
e796a9d3d435:kerosene,e796a9d3d435,kerosene,1.499,2026-09-13,2026-09-14,
e796a9d3d435:unleaded95,e796a9d3d435,unleaded95,1.698,2026-09-13,2026-09-14,
e796a9d3d435:unleaded98,e796a9d3d435,unleaded98,1.738,2026-09-13,2026-09-14,
e7be22647dd4:diesel,e7be22647dd4,diesel,1.919,2026-09-13,2026-09-14,
e7be22647dd4:heating_oil,e7be22647dd4,heating_oil,1.559,2026-09-13,2026-09-14,
e7be22647dd4:kerosene,e7be22647dd4,kerosene,1.489,2026-09-13,2026-09-14,
e7be22647dd4:unleaded95,e7be22647dd4,unleaded95,1.649,2026-09-13,2026-09-14,
e7be22647dd4:unleaded98,e7be22647dd4,unleaded98,1.689,2026-09-13,2026-09-14,
e7bfeaa9c428:diesel,e7bfeaa9c428,diesel,1.909,2026-09-13,2026-09-14,
e7bfeaa9c428:heating_oil,e7bfeaa9c428,heating_oil,1.528,2026-09-13,2026-09-14,
e7bfeaa9c428:kerosene,e7bfeaa9c428,kerosene,1.435,2026-09-13,2026-09-14,
e7bfeaa9c428:unleaded95,e7bfeaa9c428,unleaded95,1.649,2026-09-13,2026-09-14,
e7bfeaa9c428:unleaded98,e7bfeaa9c428,unleaded98,1.699,2026-09-13,2026-09-14,
e9cef6250b69:diesel,e9cef6250b69,diesel,1.919,2026-09-13,2026-09-14,
e9cef6250b69:heating_oil,e9cef6250b69,heating_oil,1.559,2026-09-13,2026-09-14,
e9cef6250b69:kerosene,e9cef6250b69,kerosene,1.489,2026-09-13,2026-09-14,
e9cef6250b69:unleaded95,e9cef6250b69,unleaded95,1.647,2026-09-13,2026-09-14,
e9cef6250b69:unleaded98,e9cef6250b69,unleaded98,1.689,2026-09-13,2026-09-14,
ea232bbb0de1:diesel,ea232bbb0de1,diesel,1.929,2026-09-13,2026-09-14,
ea232bbb0de1:heating_oil,ea232bbb0de1,heating_oil,1.400,2026-09-13,2026-09-14,
ea232bbb0de1:kerosene,ea232bbb0de1,kerosene,1.400,2026-09-13,2026-09-14,
ea232bbb0de1:unleaded95,ea232bbb0de1,unleaded95,1.659,2026-09-13,2026-09-14,
ea232bbb0de1:unleaded98,ea232bbb0de1,unleaded98,1.699,2026-09-13,2026-09-14,
ea9a4cf7c4b6:diesel,ea9a4cf7c4b6,diesel,1.925,2026-09-13,2026-09-14,
ea9a4cf7c4b6:heating_oil,ea9a4cf7c4b6,heating_oil,1.575,2026-09-13,2026-09-14,
ea9a4cf7c4b6:kerosene,ea9a4cf7c4b6,kerosene,1.549,2026-09-13,2026-09-14,
ea9a4cf7c4b6:unleaded95,ea9a4cf7c4b6,unleaded95,1.665,2026-09-13,2026-09-14,
ea9a4cf7c4b6:unleaded98,ea9a4cf7c4b6,unleaded98,1.707,2026-09-13,2026-09-14,
ec323cfaf5f4:diesel,ec323cfaf5f4,diesel,1.935,2026-09-13,2026-09-14,
ec323cfaf5f4:heating_oil,ec323cfaf5f4,heating_oil,1.569,2026-09-13,2026-09-14,
ec323cfaf5f4:kerosene,ec323cfaf5f4,kerosene,1.459,2026-09-13,2026-09-14,
ec323cfaf5f4:unleaded95,ec323cfaf5f4,unleaded95,1.660,2026-09-13,2026-09-14,
ec323cfaf5f4:unleaded98,ec323cfaf5f4,unleaded98,1.719,2026-09-13,2026-09-14,
ed2f040407db:diesel,ed2f040407db,diesel,1.885,2026-09-13,2026-09-14,
ed2f040407db:heating_oil,ed2f040407db,heating_oil,1.524,2026-09-13,2026-09-14,
ed2f040407db:kerosene,ed2f040407db,kerosene,1.433,2026-09-13,2026-09-14,
ed2f040407db:unleaded95,ed2f040407db,unleaded95,1.613,2026-09-13,2026-09-14,
ed2f040407db:unleaded98,ed2f040407db,unleaded98,1.685,2026-09-13,2026-09-14,
ed726f0564b7:diesel,ed726f0564b7,diesel,1.929,2026-09-13,2026-09-14,
ed726f0564b7:heating_oil,ed726f0564b7,heating_oil,1.559,2026-09-13,2026-09-14,
ed726f0564b7:kerosene,ed726f0564b7,kerosene,1.469,2026-09-13,2026-09-14,
ed726f0564b7:unleaded95,ed726f0564b7,unleaded95,1.669,2026-09-13,2026-09-14,
ed726f0564b7:unleaded98,ed726f0564b7,unleaded98,1.709,2026-09-13,2026-09-14,
efca9d48e28b:diesel,efca9d48e28b,diesel,1.919,2026-09-13,2026-09-14,
efca9d48e28b:heating_oil,efca9d48e28b,heating_oil,1.559,2026-09-13,2026-09-14,
efca9d48e28b:kerosene,efca9d48e28b,kerosene,1.489,2026-09-13,2026-09-14,
efca9d48e28b:unleaded95,efca9d48e28b,unleaded95,1.649,2026-09-13,2026-09-14,
efca9d48e28b:unleaded98,efca9d48e28b,unleaded98,1.689,2026-09-13,2026-09-14,
